"price","boro","distances"
35,"Manhattan",364.753861969783
158,"Manhattan",27.4500047978131
150,"Manhattan",660.081229435263
750,"Manhattan",74.6587242033229
200,"Manhattan",197.951143274125
140,"Manhattan",574.874778125299
180,"Manhattan",627.622913487951
122,"Manhattan",109.293778283061
260,"Manhattan",658.156394221271
100,"Manhattan",265.277784498281
40,"Manhattan",261.726369552782
130,"Manhattan",267.58003949267
320,"Manhattan",69.0341574745147
205,"Manhattan",31.0504984682322
550,"Manhattan",285.592285383515
77,"Manhattan",31.6009281868604
129,"Manhattan",325.636879399209
155,"Manhattan",331.241329503777
145,"Manhattan",732.593198507223
75,"Manhattan",245.48394762499
68,"Manhattan",246.439808064748
223,"Manhattan",144.864473095678
335,"Manhattan",111.716876491245
115,"Manhattan",49.7545425322623
60,"Manhattan",190.771024288017
120,"Manhattan",484.00090064026
57,"Manhattan",980.459031144759
70,"Manhattan",47.7653379792404
125,"Manhattan",218.560049966974
125,"Manhattan",14.4604879821223
400,"Manhattan",295.3818291402
299,"Manhattan",257.167187038018
275,"Manhattan",398.72088812029
99,"Manhattan",177.875910798766
135,"Manhattan",327.035544298995
350,"Manhattan",172.200539043798
300,"Manhattan",403.027677055638
202,"Manhattan",27.0019447013105
90,"Manhattan",225.760619239399
85,"Manhattan",421.02200961253
149,"Manhattan",242.515524512463
125,"Manhattan",45.8262957072735
215,"Manhattan",294.968853721062
115,"Manhattan",130.428013144833
185,"Manhattan",461.66290142117
200,"Manhattan",51.950247923634
150,"Manhattan",385.186843233969
100,"Manhattan",627.995163781012
169,"Manhattan",50.4074296330243
250,"Manhattan",221.416627743005
280,"Manhattan",176.419903237994
333,"Manhattan",315.676832544519
350,"Manhattan",484.966014557833
450,"Manhattan",142.529882878382
270,"Manhattan",782.091134951873
167,"Manhattan",6.07642908969077
136,"Manhattan",123.93504641068
125,"Manhattan",199.929823260727
75,"Manhattan",144.344213062199
169,"Manhattan",72.478186954601
65,"Manhattan",300.374736207581
94,"Manhattan",66.4151805790712
85,"Manhattan",347.954683696837
289,"Manhattan",77.4138125294346
185,"Manhattan",172.205556707431
400,"Manhattan",324.400145248427
48,"Manhattan",28.7737014442909
200,"Manhattan",256.342489855162
275,"Manhattan",315.250749291331
150,"Manhattan",485.708739981109
222,"Manhattan",74.9890127503962
170,"Manhattan",116.002728272492
90,"Manhattan",363.602490652087
300,"Manhattan",186.990029412195
89,"Manhattan",204.014480800882
249,"Manhattan",175.830274710366
1000,"Manhattan",371.128850426411
500,"Manhattan",131.321636998232
1200,"Manhattan",61.33989254729
159,"Manhattan",503.45933930831
95,"Manhattan",100.178151695001
769,"Manhattan",215.975014262116
500,"Manhattan",462.550197527826
70,"Manhattan",174.341879024758
250,"Manhattan",354.027392871191
60,"Manhattan",169.188682952284
400,"Manhattan",323.306683015161
175,"Manhattan",138.982050249098
38,"Manhattan",98.271420190286
166,"Manhattan",156.194665110651
200,"Manhattan",54.6482179158534
2353,"Manhattan",165.129783718
280,"Manhattan",154.011238497134
179,"Manhattan",103.107798771267
135,"Manhattan",353.43766197055
200,"Manhattan",244.973537879666
90,"Manhattan",238.278184903566
149,"Manhattan",378.565747366181
250,"Manhattan",310.12933511328
125,"Manhattan",388.527103611028
167,"Manhattan",190.061078098453
329,"Manhattan",78.8563488004855
135,"Manhattan",368.150321014524
252,"Manhattan",104.299972112222
1900,"Manhattan",563.686892866623
89,"Manhattan",148.082382553832
79,"Manhattan",634.09119154193
180,"Manhattan",206.034767095751
67,"Manhattan",500.836016678365
350,"Manhattan",133.761774417665
67,"Manhattan",352.798897361605
130,"Manhattan",504.480845721049
489,"Manhattan",222.681519738521
35,"Manhattan",162.217359648739
500,"Manhattan",781.903969218161
1250,"Manhattan",182.682705665173
300,"Manhattan",189.948196013076
260,"Manhattan",260.354738286342
223,"Manhattan",72.8314609921907
65,"Manhattan",154.94161710738
101,"Manhattan",172.138865698862
74,"Manhattan",277.055801828579
150,"Manhattan",257.170126468416
69,"Manhattan",422.968658361673
200,"Manhattan",377.098983092677
59,"Manhattan",151.331783078382
140,"Manhattan",420.256810534795
53,"Manhattan",68.789845803527
75,"Manhattan",350.423909651342
400,"Manhattan",181.576767577321
125,"Manhattan",745.038103303219
190,"Manhattan",221.829202821416
48,"Manhattan",189.721639714712
65,"Manhattan",492.81768182242
120,"Manhattan",292.328918282698
79,"Manhattan",281.472658928754
150,"Manhattan",187.815256149956
160,"Manhattan",84.9771597231298
40,"Manhattan",164.466183713131
150,"Manhattan",252.245581754702
66,"Manhattan",186.932976613165
40,"Manhattan",360.131232334623
60,"Brooklyn",374.976206140108
85,"Brooklyn",418.711540151033
200,"Brooklyn",181.73974971499
60,"Brooklyn",159.715077233061
60,"Brooklyn",34.9917383695356
65,"Brooklyn",411.044775277688
599,"Brooklyn",445.692055118331
70,"Brooklyn",551.208785370755
100,"Brooklyn",315.597991685637
349,"Brooklyn",524.275437469492
60,"Brooklyn",228.514071245863
300,"Brooklyn",360.039237055262
199,"Brooklyn",397.858955995291
75,"Brooklyn",82.0670544459211
125,"Brooklyn",501.0568645488
68,"Brooklyn",67.5168114918579
95,"Brooklyn",475.80668383756
160,"Brooklyn",32.2754337328767
190,"Brooklyn",333.338368434569
125,"Brooklyn",252.947412401151
450,"Brooklyn",744.670961722867
135,"Brooklyn",189.85571298344
155,"Brooklyn",541.278279593213
180,"Brooklyn",214.878477193014
120,"Brooklyn",136.968266065646
200,"Brooklyn",452.181404918654
45,"Brooklyn",361.957292089667
134,"Brooklyn",510.7558093363
150,"Brooklyn",284.251558779628
100,"Brooklyn",398.702924384648
165,"Brooklyn",317.556688972836
129,"Brooklyn",213.511155205557
55,"Brooklyn",584.871389179062
200,"Brooklyn",57.2993972346035
99,"Brooklyn",224.159773715139
90,"Brooklyn",338.980519935235
120,"Brooklyn",719.864594196327
150,"Brooklyn",370.393990327303
165,"Brooklyn",492.097670241931
125,"Brooklyn",245.921518091798
125,"Brooklyn",598.162681635834
200,"Brooklyn",1534.20147111889
99,"Brooklyn",619.811932162625
102,"Brooklyn",565.418804469276
65,"Brooklyn",370.088095044234
190,"Brooklyn",914.664311565086
131,"Brooklyn",175.266693289903
150,"Brooklyn",230.273395198658
80,"Brooklyn",161.358362668989
110,"Brooklyn",256.523594396917
192,"Brooklyn",233.625529608175
149,"Brooklyn",598.547630299714
115,"Brooklyn",468.927545148762
130,"Brooklyn",432.271253182702
180,"Brooklyn",348.646872387869
450,"Brooklyn",409.379897303987
70,"Brooklyn",80.4366531891891
64,"Brooklyn",102.690606739426
90,"Brooklyn",199.528539647065
275,"Brooklyn",147.651449783253
250,"Brooklyn",177.660184610458
250,"Brooklyn",274.169159476451
180,"Brooklyn",147.468917247216
80,"Brooklyn",266.747451408699
175,"Brooklyn",215.197452076808
150,"Brooklyn",153.083864190848
250,"Brooklyn",477.264482282823
700,"Brooklyn",304.666919279368
185,"Brooklyn",221.810849837278
79,"Brooklyn",351.453414212148
48,"Brooklyn",147.991472767504
38,"Brooklyn",446.247135407401
60,"Brooklyn",289.443693483943
225,"Brooklyn",288.620951794887
145,"Brooklyn",326.327510692698
105,"Brooklyn",356.635553945358
95,"Brooklyn",364.470995659247
100,"Brooklyn",289.110253172109
180,"Brooklyn",88.5961148662608
110,"Brooklyn",254.604784512224
165,"Brooklyn",420.208503258969
200,"Brooklyn",144.772068389869
69,"Brooklyn",184.000698635902
225,"Brooklyn",208.494591409496
150,"Brooklyn",358.57938975287
60,"Brooklyn",185.166480495955
149,"Brooklyn",808.215242476167
69,"Brooklyn",426.429494474254
150,"Brooklyn",39.8768387970808
49,"Brooklyn",189.190760402577
43,"Brooklyn",196.101146884872
95,"Brooklyn",337.46188606483
100,"Brooklyn",77.2024283614141
50,"Brooklyn",224.480657506886
105,"Brooklyn",71.7393256700004
105,"Brooklyn",155.280617390754
121,"Brooklyn",299.754348583788
1000,"Brooklyn",185.36861827717
129,"Brooklyn",600.550807645886
91,"Brooklyn",458.82188863104
150,"Brooklyn",11.5419867260712
95,"Brooklyn",291.995011204858
65,"Brooklyn",750.231668840204
216,"Brooklyn",532.638968419284
165,"Brooklyn",200.355515542007
99,"Brooklyn",403.889180310173
100,"Brooklyn",324.21740529141
117,"Brooklyn",487.036938490265
320,"Brooklyn",443.24689844926
45,"Brooklyn",58.5622387383314
150,"Brooklyn",142.581378749162
80,"Brooklyn",324.917756522218
72,"Brooklyn",71.868523058282
90,"Brooklyn",178.01385095316
132,"Brooklyn",512.576039327371
109,"Brooklyn",154.551082993442
60,"Brooklyn",429.307152681489
65,"Brooklyn",482.307058122305
45,"Brooklyn",348.490255329116
110,"Brooklyn",433.281817981117
49,"Brooklyn",96.1537043293273
188,"Brooklyn",122.920433069987
125,"Brooklyn",353.637713305099
90,"Brooklyn",307.171291522773
245,"Brooklyn",140.503894834449
130,"Brooklyn",82.0951701948116
70,"Brooklyn",478.834566340773
200,"Brooklyn",575.934846314326
44,"Brooklyn",141.984157878033
85,"Brooklyn",165.413745942609
275,"Brooklyn",415.072298551754
100,"Brooklyn",303.369015954186
200,"Brooklyn",219.463137186021
210,"Brooklyn",579.837519490702
65,"Brooklyn",443.690499702343
45,"Brooklyn",1396.10237955896
95,"Brooklyn",345.199355430161
125,"Brooklyn",565.72756088369
288,"Brooklyn",375.075422915574
167,"Brooklyn",309.899642310665
120,"Brooklyn",613.755006092841
100,"Brooklyn",241.028416897472
50,"Brooklyn",187.428924790096
145,"Brooklyn",52.9706271836159
85,"Brooklyn",119.302899123855
44,"Brooklyn",1064.36824374964
80,"Brooklyn",62.1000003924935
75,"Brooklyn",380.186742495154
70,"Brooklyn",133.812754013407
69,"Brooklyn",137.634673321558
118,"Brooklyn",293.406723620426
40,"Brooklyn",377.696197136992
80,"Brooklyn",411.413377372224
69,"Brooklyn",178.281868578068
100,"Brooklyn",416.532286999607
68,"Brooklyn",195.430893778473
52,"Brooklyn",317.144063022546
200,"Brooklyn",356.926653562074
75,"Brooklyn",414.282466817709
150,"Brooklyn",186.836007991964
110,"Brooklyn",333.707136463715
45,"Brooklyn",272.085600627112
55,"Brooklyn",334.987580522511
200,"Brooklyn",379.817693370995
110,"Brooklyn",547.399658240431
175,"Brooklyn",392.440767888761
65,"Brooklyn",394.080254771975
75,"Brooklyn",85.9959634163802
48,"Brooklyn",466.801562480428
95,"Brooklyn",517.669618683644
200,"Brooklyn",367.641665146532
45,"Brooklyn",217.181370655113
85,"Brooklyn",238.774943678831
155,"Brooklyn",188.30919590652
450,"Brooklyn",708.634730079916
89,"Brooklyn",448.905804894726
143,"Brooklyn",110.546681513349
90,"Brooklyn",175.746022663619
43,"Brooklyn",102.927843425573
149,"Brooklyn",268.757403201228
95,"Brooklyn",452.947284716501
225,"Brooklyn",261.217550456703
45,"Brooklyn",52.1816185754593
84,"Brooklyn",163.624625295813
120,"Brooklyn",182.470731607052
50,"Brooklyn",236.510943600665
80,"Brooklyn",98.0575675322266
105,"Brooklyn",485.782835543496
120,"Brooklyn",244.006755456017
135,"Brooklyn",127.214614130599
108,"Brooklyn",268.524476261232
185,"Brooklyn",174.069123463636
50,"Brooklyn",612.621516717874
85,"Brooklyn",332.442923169576
185,"Brooklyn",526.964108211311
89,"Brooklyn",335.682229808406
85,"Brooklyn",10.5743893834118
50,"Brooklyn",371.728584083165
45,"Brooklyn",68.9566784041991
140,"Brooklyn",317.714387686616
70,"Brooklyn",797.164962108066
199,"Brooklyn",333.639454544434
60,"Brooklyn",344.587307434749
64,"Brooklyn",1373.87910031754
100,"Brooklyn",170.622739819632
200,"Brooklyn",543.862054956707
225,"Brooklyn",637.931921726301
45,"Brooklyn",423.793900988938
38,"Brooklyn",132.605886191687
36,"Brooklyn",388.109892176934
80,"Brooklyn",352.752380655629
100,"Brooklyn",409.073353161942
60,"Brooklyn",342.620248444541
300,"Brooklyn",388.135164770942
48,"Brooklyn",128.864826685134
49,"Brooklyn",76.8442201233576
30,"Brooklyn",186.3582123003
45,"Brooklyn",415.641517074946
65,"Brooklyn",100.495979679282
325,"Brooklyn",491.128165214011
250,"Brooklyn",205.437428594354
100,"Brooklyn",93.4101124123884
135,"Brooklyn",678.47726919376
35,"Brooklyn",531.399509805515
80,"Brooklyn",174.890419529784
85,"Brooklyn",252.369478588004
55,"Brooklyn",90.910486970661
62,"Brooklyn",314.127529628435
45,"Brooklyn",321.865795878349
200,"Brooklyn",350.270695905803
35,"Brooklyn",215.844944826015
39,"Brooklyn",260.846873350667
90,"Brooklyn",232.370178568814
150,"Brooklyn",483.15977250199
1000,"Brooklyn",276.189187212374
50,"Brooklyn",290.057556620321
40,"Brooklyn",422.873716498439
35,"Brooklyn",161.241627932551
57,"Brooklyn",179.854720692814
25,"Brooklyn",108.336750546082
150,"Brooklyn",44.4757339640787
100,"Brooklyn",562.209861261737
100,"Brooklyn",138.696904201074
50,"Brooklyn",44.750958834594
99,"Brooklyn",206.447317641086
120,"Brooklyn",513.103572923264
130,"Brooklyn",220.350748219138
200,"Brooklyn",173.439552526662
45,"Brooklyn",121.125962094193
55,"Brooklyn",82.1318524307659
125,"Brooklyn",89.2731551641607
31,"Brooklyn",121.0401739229
47,"Brooklyn",502.42146573016
160,"Brooklyn",666.798047847587
300,"Brooklyn",285.484337946182
70,"Brooklyn",151.864338003675
40,"Brooklyn",261.577665140088
50,"Brooklyn",573.955813994331
330,"Brooklyn",451.727561367789
75,"Brooklyn",232.407619986306
125,"Brooklyn",253.016443636845
60,"Brooklyn",9.79166591902479
100,"Brooklyn",111.356016579606
75,"Brooklyn",348.818999939586
115,"Brooklyn",208.790236022318
60,"Brooklyn",57.3838440311508
85,"Brooklyn",477.42654058736
42,"Brooklyn",128.351133151353
65,"Brooklyn",179.142871076926
37,"Brooklyn",436.862835683342
58,"Brooklyn",388.157376839965
168,"Brooklyn",366.009926275395
206,"Brooklyn",495.845966524948
71,"Brooklyn",205.054829712448
135,"Brooklyn",188.514635223501
55,"Brooklyn",547.938838652428
175,"Brooklyn",270.600225045653
149,"Brooklyn",203.707764749294
49,"Brooklyn",533.868295712506
70,"Brooklyn",212.749422073967
44,"Brooklyn",284.209760760573
50,"Brooklyn",124.06218146566
150,"Brooklyn",710.390815318098
68,"Brooklyn",44.0708751065687
55,"Brooklyn",205.312646868009
160,"Brooklyn",986.900155952775
43,"Brooklyn",507.344680096594
38,"Brooklyn",524.42653157987
50,"Brooklyn",232.617230727162
100,"Brooklyn",362.098349439866
79,"Brooklyn",106.71548191677
70,"Brooklyn",724.260821625302
60,"Brooklyn",69.8728529066488
54,"Brooklyn",723.797087106292
148,"Brooklyn",445.134351789815
61,"Brooklyn",212.231104209436
38,"Brooklyn",299.098215805924
35,"Brooklyn",33.4998357852674
150,"Brooklyn",327.064364226083
85,"Brooklyn",1275.96186549088
225,"Brooklyn",618.916162268012
50,"Brooklyn",296.113911338582
109,"Brooklyn",116.280715162904
80,"Brooklyn",870.703597253129
81,"Brooklyn",493.318647257409
78,"Brooklyn",527.427894645304
55,"Brooklyn",23.4960847067836
50,"Brooklyn",386.912293478758
55,"Brooklyn",588.885114378244
73,"Brooklyn",30.7188043298206
290,"Brooklyn",120.753700166117
41,"Brooklyn",177.448869262741
150,"Brooklyn",75.0539630677828
175,"Brooklyn",351.554705755188
150,"Brooklyn",533.906262551772
475,"Brooklyn",279.490697777448
500,"Brooklyn",219.60874961539
165,"Brooklyn",371.39408446806
150,"Brooklyn",385.193573296032
30,"Brooklyn",413.147232553411
59,"Brooklyn",34.396640999976
85,"Brooklyn",239.253054363322
269,"Brooklyn",303.82804481982
99,"Brooklyn",679.65676275233
250,"Brooklyn",198.572159521913
136,"Brooklyn",296.353107132877
50,"Brooklyn",456.973634647
150,"Brooklyn",277.143351286448
298,"Brooklyn",382.725664802973
89,"Brooklyn",187.06246429052
79,"Brooklyn",590.788253292483
175,"Brooklyn",311.828919289706
175,"Brooklyn",20.854572385487
69,"Brooklyn",246.866924480447
60,"Brooklyn",122.513672607326
150,"Brooklyn",1592.9306379768
84,"Brooklyn",306.116120446826
200,"Brooklyn",144.834647832639
105,"Brooklyn",376.199389450039
50,"Brooklyn",372.471054876372
100,"Brooklyn",477.919149620872
125,"Brooklyn",444.746421964438
65,"Brooklyn",146.777888210327
85,"Brooklyn",123.52791934489
180,"Brooklyn",188.673196407915
200,"Brooklyn",39.0965325531151
120,"Brooklyn",291.175453106027
44,"Brooklyn",273.988801990001
66,"Brooklyn",285.426438248788
300,"Brooklyn",9.09659467964259
90,"Brooklyn",438.966570618576
100,"Brooklyn",57.621189428994
69,"Brooklyn",940.089762313653
185,"Brooklyn",224.872357768332
359,"Brooklyn",593.566983137837
55,"Brooklyn",207.848831356769
189,"Brooklyn",532.440483549967
100,"Brooklyn",552.601729033217
299,"Brooklyn",425.810338557371
80,"Brooklyn",418.593419278761
80,"Brooklyn",501.431836952986
75,"Brooklyn",598.549350455917
85,"Brooklyn",295.128574827268
45,"Brooklyn",547.393273903361
60,"Brooklyn",297.450423841978
80,"Brooklyn",731.785825038864
94,"Brooklyn",1109.27947989508
100,"Brooklyn",288.99190214862
90,"Brooklyn",360.552076598458
60,"Brooklyn",130.146061635646
99,"Brooklyn",807.414624657761
55,"Brooklyn",673.194191643035
60,"Brooklyn",607.208693351724
113,"Brooklyn",209.024970935779
50,"Brooklyn",127.822287564557
250,"Brooklyn",308.197226934009
400,"Brooklyn",338.609371485185
150,"Brooklyn",392.246698026296
39,"Brooklyn",50.1713865032889
50,"Brooklyn",445.918276961539
85,"Brooklyn",88.5331670666667
126,"Brooklyn",82.1941809718773
250,"Brooklyn",407.402926795224
60,"Brooklyn",190.846626039625
135,"Brooklyn",130.97596576535
116,"Brooklyn",91.0719198844798
112,"Brooklyn",220.721839484749
169,"Brooklyn",200.828376048355
130,"Brooklyn",225.013670553517
60,"Brooklyn",91.9736267147099
100,"Brooklyn",553.601556590136
170,"Brooklyn",223.597155579616
75,"Brooklyn",136.963270410096
60,"Brooklyn",372.101758113681
59,"Brooklyn",256.139984901203
50,"Brooklyn",474.175031488319
39,"Brooklyn",172.534887459035
210,"Brooklyn",497.724643967587
120,"Brooklyn",871.408159046408
525,"Brooklyn",129.121716983571
150,"Brooklyn",429.417806107189
450,"Brooklyn",114.679980678632
38,"Brooklyn",323.116010193384
64,"Brooklyn",322.695120191089
90,"Brooklyn",220.727670868863
89,"Brooklyn",81.6255018406275
200,"Brooklyn",308.660807098448
90,"Brooklyn",696.031989164497
90,"Brooklyn",345.759317502972
69,"Brooklyn",363.739136587129
225,"Brooklyn",200.553672988199
75,"Brooklyn",835.453355506539
90,"Brooklyn",729.174717091836
84,"Brooklyn",184.013196563419
39,"Brooklyn",73.8055955960611
75,"Brooklyn",724.993068380475
55,"Brooklyn",138.365033668486
120,"Brooklyn",252.88055762349
80,"Brooklyn",272.841274931753
200,"Brooklyn",349.362099206661
129,"Brooklyn",478.889430746858
28,"Brooklyn",653.309469200344
110,"Brooklyn",792.94938833189
99,"Brooklyn",524.123315059956
75,"Brooklyn",402.129200873834
50,"Brooklyn",962.014168023578
20,"Brooklyn",621.269540608989
65,"Brooklyn",155.130744913668
153,"Brooklyn",16.2756216606869
55,"Brooklyn",71.4721634628207
125,"Brooklyn",102.591889370411
47,"Brooklyn",258.113063422029
160,"Brooklyn",45.775252766996
45,"Brooklyn",161.600482035365
199,"Brooklyn",227.096903055455
45,"Brooklyn",120.487599758525
125,"Brooklyn",89.0953525084752
100,"Brooklyn",535.055516144658
60,"Brooklyn",138.985589078553
197,"Brooklyn",243.132213442176
175,"Brooklyn",443.697828889322
700,"Brooklyn",446.336321847107
100,"Brooklyn",313.809386284627
60,"Brooklyn",174.17662603625
250,"Brooklyn",31.6668543600201
98,"Brooklyn",268.025406380423
27,"Brooklyn",158.669379303425
69,"Brooklyn",153.31899685664
350,"Brooklyn",316.61766380994
125,"Brooklyn",1678.60443734289
200,"Brooklyn",64.0045393394017
650,"Brooklyn",204.783181558869
90,"Brooklyn",296.856999784136
100,"Brooklyn",144.121742188847
75,"Brooklyn",224.015733839928
120,"Brooklyn",430.533196915629
79,"Brooklyn",515.436932799943
60,"Brooklyn",471.197220724691
40,"Brooklyn",503.39838415023
120,"Brooklyn",264.81460170217
75,"Brooklyn",244.025402826388
150,"Brooklyn",261.781051878173
250,"Brooklyn",391.088444335461
67,"Brooklyn",1468.67812159429
50,"Brooklyn",366.526695016379
225,"Brooklyn",318.768936833385
59,"Brooklyn",1068.2052487568
75,"Brooklyn",143.914732746774
44,"Brooklyn",596.765360455484
150,"Brooklyn",438.826758704652
60,"Brooklyn",485.829855128945
225,"Brooklyn",265.540576838195
226,"Brooklyn",424.315176344105
450,"Brooklyn",254.930488843531
88,"Brooklyn",204.961697661713
40,"Brooklyn",262.500441662512
200,"Brooklyn",210.642454983368
105,"Brooklyn",323.52514099773
65,"Brooklyn",230.307685437277
50,"Brooklyn",203.89348308368
80,"Brooklyn",332.441249203893
45,"Brooklyn",319.584260098828
60,"Brooklyn",413.002266998064
120,"Brooklyn",51.8356709729623
54,"Brooklyn",842.105543948913
44,"Brooklyn",48.429401764917
250,"Brooklyn",240.236648416124
114,"Brooklyn",438.851487198917
40,"Brooklyn",689.08960896926
110,"Brooklyn",312.693625977776
160,"Brooklyn",433.272621995636
98,"Brooklyn",248.679393329639
70,"Brooklyn",83.2714778051448
127,"Brooklyn",450.055702955842
65,"Brooklyn",328.000344831359
60,"Brooklyn",166.638660254144
120,"Brooklyn",317.663130225388
200,"Brooklyn",309.844700467902
35,"Brooklyn",226.590936760813
114,"Brooklyn",78.8586992293019
155,"Brooklyn",283.390417586464
75,"Brooklyn",565.974590164576
150,"Brooklyn",271.089289662544
50,"Brooklyn",475.931700661277
150,"Brooklyn",316.959912647781
55,"Brooklyn",752.296280421345
120,"Brooklyn",249.317980328092
80,"Brooklyn",506.017994259472
140,"Brooklyn",329.325171162992
72,"Brooklyn",5.57982196179714
47,"Brooklyn",274.166514794821
65,"Brooklyn",575.446350083431
75,"Brooklyn",607.601090294356
175,"Brooklyn",231.376306895118
90,"Brooklyn",1858.91416491987
135,"Brooklyn",261.128559582031
275,"Brooklyn",481.415573607851
50,"Brooklyn",150.818093822242
70,"Brooklyn",198.099505337936
55,"Brooklyn",474.555247709087
160,"Brooklyn",3287.74397845666
199,"Brooklyn",210.944637251975
120,"Brooklyn",317.546936053069
133,"Brooklyn",335.436024793416
130,"Brooklyn",67.969415930854
119,"Brooklyn",130.624847089875
120,"Brooklyn",273.175271528707
154,"Brooklyn",170.922781092766
48,"Brooklyn",245.679788311392
32,"Brooklyn",127.583784761326
150,"Brooklyn",322.569775150703
75,"Brooklyn",533.780697006811
48,"Brooklyn",269.626824246006
100,"Brooklyn",607.027480440327
70,"Brooklyn",128.622277943689
70,"Brooklyn",1928.85520148359
150,"Brooklyn",199.519977014696
100,"Brooklyn",372.724390363223
175,"Brooklyn",380.47135442998
95,"Brooklyn",463.127033002983
65,"Brooklyn",252.504723253306
75,"Brooklyn",1159.5214809648
75,"Brooklyn",262.473737381821
60,"Brooklyn",336.105867247236
20,"Brooklyn",251.921286306261
26,"Brooklyn",414.636651163792
150,"Brooklyn",291.239973761693
175,"Brooklyn",575.613694064743
170,"Brooklyn",332.536060515686
60,"Brooklyn",684.014498630725
129,"Brooklyn",86.8524363986559
125,"Brooklyn",182.945800981722
50,"Brooklyn",613.495691778086
38,"Brooklyn",414.464394358192
119,"Brooklyn",169.521333461268
119,"Brooklyn",180.982858576665
37,"Brooklyn",125.608637799882
99,"Brooklyn",366.340401445029
129,"Brooklyn",157.745855412934
250,"Brooklyn",538.75072004357
149,"Brooklyn",325.023957481961
100,"Brooklyn",243.566767986007
79,"Brooklyn",471.70653206896
40,"Brooklyn",275.396135038062
75,"Brooklyn",812.692187247279
33,"Brooklyn",230.772818406735
58,"Brooklyn",109.127149730992
60,"Brooklyn",341.553764544231
50,"Brooklyn",487.382231621384
148,"Brooklyn",483.830847318966
200,"Brooklyn",328.165578485035
100,"Brooklyn",535.235959909486
50,"Brooklyn",200.831022518815
150,"Brooklyn",644.84059527904
160,"Brooklyn",86.6626454912283
400,"Brooklyn",121.679112766766
160,"Brooklyn",269.488269047855
160,"Brooklyn",145.352525783226
105,"Brooklyn",319.593777990707
120,"Brooklyn",299.636853609295
3000,"Brooklyn",691.458672213173
35,"Brooklyn",292.968854001626
55,"Brooklyn",428.968415870319
118,"Brooklyn",130.350671455889
118,"Brooklyn",214.212863994128
175,"Brooklyn",70.2651339681241
280,"Brooklyn",328.596897022724
40,"Brooklyn",515.602966765441
150,"Brooklyn",127.799829303626
139,"Brooklyn",441.960766016903
80,"Brooklyn",342.520808344494
169,"Brooklyn",398.825034226161
189,"Brooklyn",342.029966683706
39,"Brooklyn",261.048874436442
75,"Brooklyn",562.051069073568
75,"Brooklyn",427.499893487509
55,"Brooklyn",1068.40332434442
105,"Brooklyn",336.54374820669
250,"Brooklyn",183.274230243592
80,"Brooklyn",407.339105013907
50,"Brooklyn",255.945764064741
59,"Brooklyn",198.613924652314
69,"Brooklyn",364.259745410693
220,"Brooklyn",237.282978138333
99,"Brooklyn",427.363372171896
133,"Brooklyn",307.910116738037
50,"Brooklyn",437.101180348726
260,"Brooklyn",392.903286548367
85,"Brooklyn",390.010656660092
2000,"Brooklyn",339.778064164549
80,"Brooklyn",267.343453111904
145,"Brooklyn",363.051238858438
100,"Brooklyn",52.5122247806821
75,"Brooklyn",325.494287504282
52,"Brooklyn",218.292647550198
47,"Brooklyn",115.753572546228
159,"Brooklyn",286.901423853995
45,"Brooklyn",621.537115764883
155,"Brooklyn",301.743826525647
100,"Brooklyn",416.165661258419
41,"Brooklyn",263.220110245227
75,"Brooklyn",220.567034735711
60,"Brooklyn",113.74272699541
350,"Brooklyn",533.739858859242
80,"Brooklyn",122.401342476582
50,"Brooklyn",149.611950970811
46,"Brooklyn",556.810058872758
240,"Brooklyn",364.026958223736
125,"Brooklyn",660.138816281299
47,"Brooklyn",593.330077778856
70,"Brooklyn",1228.50054930025
75,"Brooklyn",166.439433285256
600,"Brooklyn",284.454657745602
197,"Brooklyn",222.016181932664
149,"Brooklyn",387.926397749682
99,"Brooklyn",410.875591215316
60,"Brooklyn",362.45358679394
85,"Brooklyn",1200.46197437725
140,"Brooklyn",162.530309121047
66,"Brooklyn",264.572444519525
75,"Brooklyn",234.479467860195
50,"Brooklyn",314.836972690094
70,"Brooklyn",308.780552822696
50,"Brooklyn",91.9730202361202
150,"Brooklyn",494.051777049693
70,"Brooklyn",332.415759353364
150,"Brooklyn",293.256827822716
300,"Brooklyn",219.238866135344
70,"Brooklyn",686.531502829731
55,"Brooklyn",253.225189537993
25,"Brooklyn",384.053994576802
135,"Brooklyn",153.61802355698
30,"Brooklyn",803.528973686006
49,"Brooklyn",376.073231808004
70,"Brooklyn",563.733465375166
68,"Brooklyn",577.638481332608
111,"Brooklyn",220.774394845992
750,"Brooklyn",174.665027911959
189,"Brooklyn",300.11795922047
315,"Brooklyn",330.955429129227
46,"Brooklyn",446.921299538788
500,"Brooklyn",171.88241412438
120,"Brooklyn",247.745126357607
200,"Brooklyn",119.886450632826
64,"Brooklyn",509.590210076215
65,"Brooklyn",457.695945068988
195,"Brooklyn",423.824354964366
120,"Brooklyn",388.704994184044
125,"Brooklyn",31.848172099009
85,"Brooklyn",477.243195008526
120,"Brooklyn",182.478019827185
175,"Brooklyn",368.356502963135
114,"Brooklyn",413.729937568359
128,"Brooklyn",718.233040015173
40,"Brooklyn",475.437636809487
176,"Brooklyn",378.481737452381
199,"Brooklyn",453.479191026055
60,"Brooklyn",297.108212679407
250,"Brooklyn",231.242304790453
200,"Brooklyn",330.112995883659
99,"Brooklyn",284.335006158807
104,"Brooklyn",260.423258788229
102,"Brooklyn",349.516035147812
